body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU9724632	2	1	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	5	0	0	1	0	0	0	0	0	1	2	0	1	2	0	1	1	1	3	10	0	1	3	3	5	0	2	0	2	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	4	0	0	1	2	0	3	1	0	1	0	1	1	4	1	2	0	3	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	2	6	4	0	0	4	4	0	4	1	2	2	0	2	0	2	2	1	1	4	1	0	0	1	2	0	6	0	4	0	0	0	0	0	0	0	0	0	1	5	4	1	2	0	0	2	1	2	0	2	1	2	1	0	0	0	1	3	2	0	3	1	0	2	0	0	2	0	0	0	0	0	1	1	0	0	1	2	3	2	5	9	5	1	1	0	0	0	1	0	0	4	0	0	1	2	0	0	0	0	0	0	0
OTU9724645	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	111	122	0	0	0	2	0	0	0	0	0	3	1	4	0	0	2	5	5	3	20	10	1	0	0	2	3	0	0	0	0	23	7	23	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	3	0	1	14	2	0	0	0	0	0	0	0	0	36	6	0	0	1	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	16	9	14	1	0	19	12	13	17	5	4	0	0	3	16	0	0	0	0	5	0	2	0	0	1	0	0	16	28	1	0	0	0	2	11	6	7	0	0	0	1	0	1	3	4	20	199	0	4	4	10	0	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0	6	2	1	1	13	1	10	8	0	0	0	0	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	21	17	5	4	3	0	5	0	0	0	0	0	15	186	0	0	1	0	0	0
OTU9724659	9	4	22	35	2	26	1	0	2	2	2	7	0	1	0	0	9	19	0	6	2	7	2	2	0	1	22	3	8	4	1	4	3	4	3	1	11	4	5	0	10	9	0	0	0	6	5	8	9	10	12	43	29	6	2	20	1	0	0	1	0	5	2	31	9	18	0	0	0	0	0	2	0	0	0	0	0	0	53	27	0	1	1	0	1	6	0	2	0	0	7	0	0	0	0	5	0	0	3	8	0	3	6	15	32	12	0	0	0	0	20	34	27	9	0	0	0	0	0	2	8	16	8	25	0	1	6	17	16	7	0	0	7	3	20	47	3	0	0	0	1	0	11	5	0	0	114	134	0	2	10	33	0	9	1	4	2	10	0	0	18	6	11	1	0	2	6	7	1	4	1	6	30	29	27	14	14	4	4	4	35	14	1	5	33	79	0	0	13	11	31	15	0	0	14	54	44	5	26	9	5	3	5	21	43	43	14	19	0	0	1	0	3	5	4	8	2	12	12	3	0	1	0	0	0	0	4	8	0	0
OTU9724668	0	0	0	0	0	0	1	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	6	24	0	0	0	3	0	1	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	6	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	2	2	3	0	5	0	3	0	0	0	3	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	17	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	8	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	21	4	0	0	0	0	0	3
OTU9724694	1	0	0	1	2	0	1	0	1	0	0	1	0	0	1	0	1	2	0	0	1	2	2	4	4	3	1	0	3	3	0	0	2	0	0	0	1	2	2	0	2	0	2	0	0	1	0	1	1	3	1	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	3	1	2	0	2	1	1	0	1	0	3	0	0	0	0	2	0	0	20	13	0	0	0	0	6	0	0	0	2	1	0	3	0	1	5	2	0	0	0	0	0	0	3	1	1	0	1	0	0	0	1	2	1	1	1	0	0	1	0	1	1	0	5	2	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU9724695	4	0	18	0	0	0	0	0	50	2	0	0	0	1	75	36	1	3	3	3	4	6	2	0	0	0	2	1	0	2	5	4	1	1	0	0	13	1	5	1	2	2	0	0	0	21	1	5	5	7	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	5	3	1	26	5	0	5	0	0	12	7	0	2	0	1	2	0	5	0	1	0	1	15	0	11	0	0	0	0	9	13	19	12	1	2	30	38	80	36	0	2	2	17	0	1	0	4	0	0	1	4	21	18	2	3	0	0	6	8	0	3	9	15	3	11	5	0	3	3	9	3	7	27	1	0	50	75	0	0	1	1	3	12	2	17	6	2	8	3	0	0	2	3	0	0	38	18	4	3	0	1	0	1	5	3	2	1	2	3	2	3	12	4	0	3	1	0	0	1	3	1	1	13	0	0	40	6	0	8	2	11	15	5	72	71	14	22	3	3	6	41	0	0	15	9	0	0	6	3	0	0	0	0	0	1
OTU9724731	0	0	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	2	8	0	4	2	0	0	7	0	0	0	4	0	0	0	0	3	1	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	2	0	0	0	0	0	0	1	4	3	5	13	5	14	0	0	0	0	0	0	0	1	4	17	0	0	0	0	0	0	13	10	1	0	21	16	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	0	5	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU9724735	0	1	0	0	0	0	4	5	1	0	0	12	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	3	8	0	0	7	6	3	0	0	0	2	0	0	0	0	5	1	18	8	5	0	14	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	2	1	0	1	1	1	5	9	0	0	0	1	0	0	0	1	0	0	1	0	2	3	0	0	1	1	0	0	2	1	1	6	0	0	0	0	0	0	0	1	1	0	0	0	2	3	0	0	1	7	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	1	0	0	0	1	3	0	0	0	0	0	1	1	1	0	0	0	2	1	1	0	4	0	0	0	0	0	0	2	6	0	0	0	0	4	8	4	5	0	0	0	0	1	1	1	1	0	1	0	0	8	37	0	0	0	0	0	1
OTU9724816	0	0	0	1	0	0	7	6	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	2	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	8	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0	0	0	0	1	0
OTU9724887	4	10	0	0	0	1	1	0	0	0	0	6	0	1	0	0	0	0	1	1	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	49	16	11	0	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	5	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	4	0	0	4	2	10	6	0	0	1	0	0	1	0	0	2	2	0	0	0	0	7	6	0	0	0	0	0	3	1	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0
OTU9724898	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	13	1	0	0	0	6	9	7	3	0	0	0	3	0	0	0	1	0	0	0	0	23	29	15	11	0	0	6	2	0	0	0	0	0	0	30	62	0	0	0	0	1	1	0	0	0	0	0	0	8	11	1	5	1	1	0	2	30	65	0	0	0	1	1	0	16	15	11	15	0	0	10	12	0	6	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	3	0	2	1	1	11	0	0	5	2	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU9724916	0	0	0	0	5	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	3	0	0	1	8	0	5	1	1	0	3	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	1	2	1	3	2	0	0	1	0	0	0	0	0	1	0	1	2	0	0	3	0	3	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	2	0	0	27	15	0	0	0	0	0	0	0	0	2	6	1	0	1	0	3	0	0	0	0	13	0	0	18	0	0	0	13	1	0	0	0	0	35	6	13	17	11	12	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU9725057	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	3	0	0	0	0	1	0	1	1	2	0	0	1	0	4	4	6	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	2	1	7	2	0	0	1	0	2	0	0	0	1	0	0	0	3	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU9725101	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	6	6	9	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	2	2	3	0	1	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	4	0	0	9	6	0	0	0	0	3	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7	1	4	0	0	0	0	3	1	0	0	1	1	0	0	2	1	1	2	0	2	0	0	1	1	0	0	0	0	0	1	4	2	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2
OTU9725108	0	0	0	0	0	0	3	6	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	10	0	1	0	4	10	9	4	11	1	3	2	1	0	2	2	0	0	0	0	1	0	2	4	2	16	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	5	5	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	6	0	6	0	0	0	0	0	0	0	0	1	2	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0
OTU9725110	0	1	0	0	0	0	15	10	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	11	0	0	1	10	2	10	1	1	1	6	0	0	90	43	0	2	0	0	52	47	1	0	3	9	5	7	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	3	11	0	1	1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	3	0	0	0	3	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	5	0	0	1	1	0	0
OTU9725119	0	1	16	7	4	0	0	0	1	0	0	0	0	0	0	0	22	28	0	0	1	3	24	53	4	26	1	1	2	16	0	0	0	7	0	0	0	0	1	3	0	1	0	0	5	1	20	50	0	0	0	0	0	0	1	3	0	0	1	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	16	3	0	0	21	61	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	3	9	4	14	0	1	23	13	2	0	0	0	0	6	34	2	24	54	17	44	0	0	0	0	0	0	1	1	25	50	0	0	0	0	0	0	124	50	1	0	112	105	0	0	14	24	12	2	0	0	0	0	0	0	0	0	0	0	13	12	0	0	6	7	6	25	0	0	36	37	0	1	1	0	8	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	1	42	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU9725157	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	5	0	0	0	1	0	0	0	1	6	13	0	0	0	0	1	2	12	6	16	11	1	0	0	1	2	13	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	5	0	0	8	0	0	14	0	0	15	4	0	0	0	0	4	1	0	0	1	0	23	66	1	1	0	0	0	0	0	0	0	0	0	1	0	0	6	3	1	1	1	60	0	1	0	0	2	1	0	0	1	27	3	6	0	0	0	0	6	8	0	0	0	6	0	0	0	0	10	5	0	0	0	0	8	3	0	0	0	0	0	0	2	10	2	9	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	7	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	4	14	0	0	1	1	0	0	0	0	5	13	0	0	1	0	1	1	0	0	5	6
OTU9725183	0	0	0	0	31	0	7	12	10	3	2	1	49	2	3	0	0	0	2	0	7	6	0	0	2	1	2	0	2	2	2	1	2	1	2	1	0	0	1	0	0	0	0	0	2	0	12	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	25	1	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	2	0	0	2	0	0	0	0	0	0	0
OTU9725225	577	116	20	13	42	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	59	28	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	4	5	0	0	0	0	0	14	16	1	0	4	5	1	0	0	0	4	0	1	0	0	0	0	5	5	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	9	0	1	4	0	0	0	0	0	0	0	0	123	60	6	0	0	0	0	0	0	1	0	0	59	7	0	7	0	0	0	1	1	0	7	0	0	0	0	0	4	1	36	63	0	7	0	0	2	12	0	0	0	0	46	29	12	0	0	0	0	0	21	7	0	0	6	1	20	38	0	1	0	0	5	1	0	0	0	0	0	0	171	444	1	0	1	0	15	385	28	0	4	37	0	0	8	5	5	13	1	8	3	0	55	5	0	0	189	14	4	21	18	44	4	0	0	0	0	0	0	0	0	0	11	1	5	0	0	0	0	0	0	0	0	0	0	0
OTU9725261	3	6	7	11	0	1	0	0	0	2	1	2	0	0	1	1	0	0	1	1	0	0	4	3	2	0	0	0	1	2	3	1	2	3	3	3	1	0	0	0	2	0	7	12	0	1	2	2	4	2	1	0	0	1	0	6	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	4	6	10	0	0	0	3	0	0	1	4	0	2	0	1	6	0	52	54	0	0	2	7	3	13	1	2	1	0	3	2	17	1	15	13	0	2	4	2	1	0	1	4	0	1	0	0	0	0	0	1	4	11	12	2	0	0	9	12	0	4	12	10	0	1	1	0	4	0	7	17	15	14	0	0	2	10	0	1	2	0	0	0	1	0	0	0	0	0	1	0	11	8	0	0	0	0	3	0	0	1	7	5	1	0	0	0	5	1	26	4	10	26	0	1	1	3	1	1	2	0	0	0	1	0	3	0	1	10	9	3	10	4	17	12	1	3	0	0	1	0	0	0	5	1	0	0	9	1	0	2	0	0	0	0
OTU9725264	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	0	2	0	0	0	1	0	0	2	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	5	6	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1
OTU9725292	0	0	5	0	0	1	11	6	14	5	0	0	0	3	35	6	0	0	3	3	0	3	2	1	0	0	29	21	5	1	11	12	5	1	1	0	6	4	62	9	3	5	0	1	0	8	0	7	5	9	0	1	2	0	0	0	0	3	1	0	0	0	0	5	1	0	0	2	0	0	0	2	0	4	4	0	1	7	4	0	0	3	0	1	2	2	0	3	0	1	4	2	2	0	0	1	0	4	0	5	2	3	0	0	9	5	18	4	2	0	5	1	9	8	1	1	2	5	0	1	1	4	2	2	3	0	2	1	0	1	0	0	0	5	0	3	1	6	1	8	0	0	5	3	7	0	1	5	0	0	4	7	0	0	0	1	0	4	2	9	4	2	1	3	0	0	0	0	0	0	2	3	0	1	0	1	0	0	1	0	1	0	0	0	0	6	3	2	0	0	0	0	0	0	0	0	0	2	0	0	8	2	1	0	0	1	1	2	5	4	4	7	2	0	0	2	0	0	1	0	2	0	0	4	0	4	0	0	0	0
OTU9725301	2	2	0	0	6	4	34	15	3	0	1	8	0	1	0	0	0	1	0	4	7	12	0	0	31	39	47	2	10	6	0	1	11	7	4	2	0	0	13	10	0	0	0	0	5	20	6	33	1	0	0	0	0	0	0	0	0	1	0	0	0	2	2	12	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	4	0	0	0	6	0	0	2	3	11	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	2	0	0	5	3	0	4	19	90	0	10	1	2	1	8	0	0	8	36	17	0	5	13	0	0	0	0	3	40	3	0	7	4	1	2	0	0	0	0	0	0	2	4	18	28	18	18	0	2	15	15	2	0	0	0	2	4	0	0	2	1	0	1	7	9	0	0	41	24	3	3	0	0	5	3	1	0	1	6	2	1	0	1	6	0	0	0	5	0	0	0	7	1	0	2	6	12	20	10	0	6	15	4	0	0	0	1	3	17	0	0	1	2	43	7
OTU9725307	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	2	3	0	0	0	3	1	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	3	2	5	0	7	2	0	1	2	2	0	0	0	1	2	0	0	0	0	0	2	0	5	1	0	0	1	0	0	0	0	0	2	1	0	0	10	3	0	0	1	0	2	1	1	2	3	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
